id,seed,level,player_build_id,opponent_build_id,player_archetype_id,opponent_archetype_id,player_power,opponent_power,duration,winner,reason,event_count,anti_stall,barrier_absorbed,healing,summons_created,player_final_hp_percent,opponent_final_hp_percent,alerts,damage_by_source,damage_by_type,player_damage_by_source,opponent_damage_by_source,player_damage_by_type,opponent_damage_by_type,spell_casts
L40_M0015,battle_lab:draxos_mobile_battle_lab_v1:L40_M0015:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:summoner:L40:fixed:0,40,L40_starter_wand_fixed,L40_summoner_fixed,starter_wand,summoner,3035,6000,18.7,summoner,combatant_defeated,102,false,0,0,4,0,38.39,,weapon:5357|spell:510|pet:195|summon:500,magico:5867|fogo:465|morte:230,weapon:2503,weapon:2854|spell:510|pet:195|summon:500,magico:2503,magico:3364|fogo:465|morte:230,raio_cosmico:5|invocar_demonio:2|animar_morto:2
L40_M0016,battle_lab:draxos_mobile_battle_lab_v1:L40_M0016:battle_lab_alpha_20260521:summoner:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_summoner_fixed,L40_starter_wand_fixed,summoner,starter_wand,6000,3035,18.7,summoner,combatant_defeated,101,false,0,0,4,40.64,0,,weapon:5264|spell:510|pet:195|summon:500,magico:5774|fogo:465|morte:230,weapon:2854|spell:510|pet:195|summon:500,weapon:2410,magico:3364|fogo:465|morte:230,magico:2410,raio_cosmico:5|invocar_demonio:2|animar_morto:2
L40_M0017,battle_lab:draxos_mobile_battle_lab_v1:L40_M0017:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:summoner:L40:random:1,40,L40_starter_wand_fixed,L40_summoner_r1,starter_wand,summoner,3035,5895,18.2,summoner,combatant_defeated,84,false,0,0,0,0,40.64,,weapon:5030|spell:1175|pet:231,magico:5599|gelo:231|choque:291|morte:315,weapon:2410,weapon:2620|spell:1175|pet:231,magico:2410,magico:3189|gelo:231|choque:291|morte:315,raio_cosmico:5|odio:2|raio:3
L40_M0018,battle_lab:draxos_mobile_battle_lab_v1:L40_M0018:battle_lab_alpha_20260521:summoner:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_summoner_r1,L40_starter_wand_fixed,summoner,starter_wand,5895,3035,18.2,summoner,combatant_defeated,84,false,0,0,0,40.64,0,,weapon:5030|spell:1175|pet:231,magico:5599|gelo:231|choque:291|morte:315,weapon:2620|spell:1175|pet:231,weapon:2410,magico:3189|gelo:231|choque:291|morte:315,magico:2410,raio_cosmico:5|odio:2|raio:3
L40_M0019,battle_lab:draxos_mobile_battle_lab_v1:L40_M0019:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:defensive_caster:L40:fixed:0,40,L40_starter_wand_fixed,L40_defensive_caster_fixed,starter_wand,defensive_caster,3035,5540,23.7,defensive_caster,combatant_defeated,118,false,240,0,0,0,56.87,,weapon:5127|spell:264|dot:270|pet:230,magico:5127|gelo:404|veneno:360,weapon:1791,weapon:3336|spell:264|dot:270|pet:230,magico:1791,magico:3336|gelo:404|veneno:360,fortificar:2|envenenar:3|congelar:3
L40_M0020,battle_lab:draxos_mobile_battle_lab_v1:L40_M0020:battle_lab_alpha_20260521:defensive_caster:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_defensive_caster_fixed,L40_starter_wand_fixed,defensive_caster,starter_wand,5540,3035,23.7,defensive_caster,combatant_defeated,118,false,240,0,0,56.87,0,,weapon:5127|spell:264|dot:270|pet:230,magico:5127|gelo:404|veneno:360,weapon:3336|spell:264|dot:270|pet:230,weapon:1791,magico:3336|gelo:404|veneno:360,magico:1791,fortificar:2|envenenar:3|congelar:3
L40_M0021,battle_lab:draxos_mobile_battle_lab_v1:L40_M0021:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:defensive_caster:L40:random:1,40,L40_starter_wand_fixed,L40_defensive_caster_r1,starter_wand,defensive_caster,3035,5700,25.7,defensive_caster,combatant_defeated,125,false,264,0,3,0,43.86,,weapon:5536|spell:256|pet:276|summon:308,magico:5812|gelo:256|morte:308,weapon:2312,weapon:3224|spell:256|pet:276|summon:308,magico:2312,magico:3500|gelo:256|morte:308,animar_morto:3|congelar:4|fortificar:3
L40_M0022,battle_lab:draxos_mobile_battle_lab_v1:L40_M0022:battle_lab_alpha_20260521:defensive_caster:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_defensive_caster_r1,L40_starter_wand_fixed,defensive_caster,starter_wand,5700,3035,25.7,defensive_caster,combatant_defeated,125,false,264,0,3,43.86,0,,weapon:5536|spell:256|pet:276|summon:308,magico:5812|gelo:256|morte:308,weapon:3224|spell:256|pet:276|summon:308,weapon:2312,magico:3500|gelo:256|morte:308,magico:2312,animar_morto:3|congelar:4|fortificar:3
L40_M0023,battle_lab:draxos_mobile_battle_lab_v1:L40_M0023:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:dot_pressure:L40:fixed:0,40,L40_starter_wand_fixed,L40_dot_pressure_fixed,starter_wand,dot_pressure,3035,6030,18.7,dot_pressure,combatant_defeated,132,false,0,0,0,0,40.64,,weapon:4954|spell:639|dot:644|pet:195,magico:4954|fogo:628|veneno:346|sangramento:504,weapon:2410,weapon:2544|spell:639|dot:644|pet:195,magico:2410,magico:2544|fogo:628|veneno:346|sangramento:504,envenenar:3|acender:3|dilacerar:3
L40_M0024,battle_lab:draxos_mobile_battle_lab_v1:L40_M0024:battle_lab_alpha_20260521:dot_pressure:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_dot_pressure_fixed,L40_starter_wand_fixed,dot_pressure,starter_wand,6030,3035,18.7,dot_pressure,combatant_defeated,132,false,0,0,0,40.64,0,,weapon:4954|spell:639|dot:644|pet:195,magico:4954|fogo:628|veneno:346|sangramento:504,weapon:2544|spell:639|dot:644|pet:195,weapon:2410,magico:2544|fogo:628|veneno:346|sangramento:504,magico:2410,envenenar:3|acender:3|dilacerar:3
L40_M0025,battle_lab:draxos_mobile_battle_lab_v1:L40_M0025:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:dot_pressure:L40:random:1,40,L40_starter_wand_fixed,L40_dot_pressure_r1,starter_wand,dot_pressure,3035,5795,20.7,dot_pressure,combatant_defeated,118,false,0,0,4,0,31.46,,weapon:5560|spell:285|dot:255|pet:210|summon:500,magico:5770|fogo:270|morte:230|sangramento:540,weapon:2780,weapon:2780|spell:285|dot:255|pet:210|summon:500,magico:2780,magico:2990|fogo:270|morte:230|sangramento:540,dilacerar:3|invocar_demonio:2|animar_morto:2
L40_M0026,battle_lab:draxos_mobile_battle_lab_v1:L40_M0026:battle_lab_alpha_20260521:dot_pressure:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_dot_pressure_r1,L40_starter_wand_fixed,dot_pressure,starter_wand,5795,3035,20.7,dot_pressure,combatant_defeated,118,false,0,0,4,31.46,0,,weapon:5560|spell:285|dot:255|pet:210|summon:500,magico:5770|fogo:270|morte:230|sangramento:540,weapon:2780|spell:285|dot:255|pet:210|summon:500,weapon:2780,magico:2990|fogo:270|morte:230|sangramento:540,magico:2780,dilacerar:3|invocar_demonio:2|animar_morto:2
L40_M0027,battle_lab:draxos_mobile_battle_lab_v1:L40_M0027:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:burst_caster:L40:fixed:0,40,L40_starter_wand_fixed,L40_burst_caster_fixed,starter_wand,burst_caster,3035,6500,13.2,burst_caster,combatant_defeated,64,false,0,0,0,0,56.58,,weapon:4552|spell:1105|pet:137,magico:4948|fogo:137|choque:341|morte:368,weapon:1761,weapon:2791|spell:1105|pet:137,magico:1761,magico:3187|fogo:137|choque:341|morte:368,odio:2|raio:3|raio_cosmico:3
L40_M0028,battle_lab:draxos_mobile_battle_lab_v1:L40_M0028:battle_lab_alpha_20260521:burst_caster:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_burst_caster_fixed,L40_starter_wand_fixed,burst_caster,starter_wand,6500,3035,13.2,burst_caster,combatant_defeated,64,false,0,0,0,56.58,0,,weapon:4552|spell:1105|pet:137,magico:4948|fogo:137|choque:341|morte:368,weapon:2791|spell:1105|pet:137,weapon:1761,magico:3187|fogo:137|choque:341|morte:368,magico:1761,odio:2|raio:3|raio_cosmico:3
L40_M0029,battle_lab:draxos_mobile_battle_lab_v1:L40_M0029:battle_lab_alpha_20260521:starter_wand:L40:fixed:0:battle_lab_alpha_20260521:burst_caster:L40:random:1,40,L40_starter_wand_fixed,L40_burst_caster_r1,starter_wand,burst_caster,3035,6265,16.7,burst_caster,combatant_defeated,124,false,0,179,2,0,49.69,,weapon:5056|spell:570|dot:206|pet:158|summon:247,magico:5056|fogo:625|choque:309|morte:247,weapon:2224,weapon:2832|spell:570|dot:206|pet:158|summon:247,magico:2224,magico:2832|fogo:625|choque:309|morte:247,animar_morto:2|raio:3|acender:3
L40_M0030,battle_lab:draxos_mobile_battle_lab_v1:L40_M0030:battle_lab_alpha_20260521:burst_caster:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:fixed:0,40,L40_burst_caster_r1,L40_starter_wand_fixed,burst_caster,starter_wand,6265,3035,16.7,burst_caster,combatant_defeated,123,false,0,174,2,49.56,0,,weapon:5056|spell:570|dot:206|pet:158|summon:247,magico:5056|fogo:625|choque:309|morte:247,weapon:2832|spell:570|dot:206|pet:158|summon:247,weapon:2224,magico:2832|fogo:625|choque:309|morte:247,magico:2224,animar_morto:2|raio:3|acender:3
L40_M0031,battle_lab:draxos_mobile_battle_lab_v1:L40_M0031:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L40:fixed:0,40,L40_starter_wand_r1,L40_cosmic_apprentice_fixed,starter_wand,cosmic_apprentice,2860,4450,20.7,cosmic_apprentice,combatant_defeated,71,false,0,0,0,0,44.68,,weapon:5611|spell:490|pet:190,magico:6291,weapon:2263,weapon:3348|spell:490|pet:190,magico:2263,magico:4028,raio_cosmico:5
L40_M0032,battle_lab:draxos_mobile_battle_lab_v1:L40_M0032:battle_lab_alpha_20260521:cosmic_apprentice:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_cosmic_apprentice_fixed,L40_starter_wand_r1,cosmic_apprentice,starter_wand,4450,2860,20.7,cosmic_apprentice,combatant_defeated,70,false,0,0,0,46.43,0,,weapon:5538|spell:490|pet:190,magico:6218,weapon:3348|spell:490|pet:190,weapon:2190,magico:4028,magico:2190,raio_cosmico:5
L40_M0033,battle_lab:draxos_mobile_battle_lab_v1:L40_M0033:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L40:random:1,40,L40_starter_wand_r1,L40_cosmic_apprentice_r1,starter_wand,cosmic_apprentice,2860,4990,19.7,cosmic_apprentice,combatant_defeated,89,false,33,0,2,0,47.27,,weapon:5753|spell:332|pet:244|summon:220,magico:5997|choque:332|morte:220,weapon:2157,weapon:3596|spell:332|pet:244|summon:220,magico:2157,magico:3840|choque:332|morte:220,raio:4|animar_morto:2
L40_M0034,battle_lab:draxos_mobile_battle_lab_v1:L40_M0034:battle_lab_alpha_20260521:cosmic_apprentice:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_cosmic_apprentice_r1,L40_starter_wand_r1,cosmic_apprentice,starter_wand,4990,2860,19.7,cosmic_apprentice,combatant_defeated,88,false,33,0,2,52.72,0,,weapon:5534|spell:332|pet:244|summon:220,magico:5778|choque:332|morte:220,weapon:3596|spell:332|pet:244|summon:220,weapon:1938,magico:3840|choque:332|morte:220,magico:1938,raio:4|animar_morto:2
L40_M0035,battle_lab:draxos_mobile_battle_lab_v1:L40_M0035:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:elemental_mixer:L40:fixed:0,40,L40_starter_wand_r1,L40_elemental_mixer_fixed,starter_wand,elemental_mixer,2860,5740,16.7,elemental_mixer,combatant_defeated,94,false,0,0,0,0,64.64,,weapon:4427|spell:755|dot:154|pet:164,magico:4999|fogo:367|gelo:134,weapon:1460,weapon:2967|spell:755|dot:154|pet:164,magico:1460,magico:3539|fogo:367|gelo:134,raio_cosmico:4|acender:3|congelar:2
L40_M0036,battle_lab:draxos_mobile_battle_lab_v1:L40_M0036:battle_lab_alpha_20260521:elemental_mixer:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_elemental_mixer_fixed,L40_starter_wand_r1,elemental_mixer,starter_wand,5740,2860,16.7,elemental_mixer,combatant_defeated,93,false,0,0,0,66.38,0,STOMP,weapon:4354|spell:755|dot:154|pet:164,magico:4926|fogo:367|gelo:134,weapon:2967|spell:755|dot:154|pet:164,weapon:1387,magico:3539|fogo:367|gelo:134,magico:1387,raio_cosmico:4|acender:3|congelar:2
L40_M0037,battle_lab:draxos_mobile_battle_lab_v1:L40_M0037:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:elemental_mixer:L40:random:1,40,L40_starter_wand_r1,L40_elemental_mixer_r1,starter_wand,elemental_mixer,2860,4275,27.7,elemental_mixer,combatant_defeated,96,false,0,0,3,0,30.73,,weapon:6328|pet:248|summon:345,magico:6328|fogo:248|morte:345,weapon:2842,weapon:3486|pet:248|summon:345,magico:2842,magico:3486|fogo:248|morte:345,animar_morto:3
L40_M0038,battle_lab:draxos_mobile_battle_lab_v1:L40_M0038:battle_lab_alpha_20260521:elemental_mixer:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_elemental_mixer_r1,L40_starter_wand_r1,elemental_mixer,starter_wand,4275,2860,27.7,elemental_mixer,combatant_defeated,96,false,0,0,3,30.73,0,,weapon:6328|pet:248|summon:345,magico:6328|fogo:248|morte:345,weapon:3486|pet:248|summon:345,weapon:2842,magico:3486|fogo:248|morte:345,magico:2842,animar_morto:3
L40_M0039,battle_lab:draxos_mobile_battle_lab_v1:L40_M0039:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:pet_handler:L40:fixed:0,40,L40_starter_wand_r1,L40_pet_handler_fixed,starter_wand,pet_handler,2860,6000,17.7,pet_handler,combatant_defeated,97,false,0,0,0,0,67.35,STOMP,weapon:4313|spell:798|dot:150|pet:200,magico:4988|fogo:284|gelo:189,weapon:1357,weapon:2956|spell:798|dot:150|pet:200,magico:1357,magico:3631|fogo:284|gelo:189,raio_cosmico:5|congelar:3|acender:2
L40_M0040,battle_lab:draxos_mobile_battle_lab_v1:L40_M0040:battle_lab_alpha_20260521:pet_handler:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_pet_handler_fixed,L40_starter_wand_r1,pet_handler,starter_wand,6000,2860,17.7,pet_handler,combatant_defeated,96,false,0,0,0,68.97,0,STOMP,weapon:4245|spell:798|dot:150|pet:200,magico:4920|fogo:284|gelo:189,weapon:2956|spell:798|dot:150|pet:200,weapon:1289,magico:3631|fogo:284|gelo:189,magico:1289,raio_cosmico:5|congelar:3|acender:2
L40_M0041,battle_lab:draxos_mobile_battle_lab_v1:L40_M0041:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:pet_handler:L40:random:1,40,L40_starter_wand_r1,L40_pet_handler_r1,starter_wand,pet_handler,2860,5185,17.2,pet_handler,combatant_defeated,90,false,0,0,0,0,58.65,,weapon:4792|spell:576|dot:156|pet:215,magico:5197|fogo:542,weapon:1696,weapon:3096|spell:576|dot:156|pet:215,magico:1696,magico:3501|fogo:542,raio_cosmico:5|acender:3
L40_M0042,battle_lab:draxos_mobile_battle_lab_v1:L40_M0042:battle_lab_alpha_20260521:pet_handler:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_pet_handler_r1,L40_starter_wand_r1,pet_handler,starter_wand,5185,2860,17.2,pet_handler,combatant_defeated,90,false,0,0,0,58.65,0,,weapon:4792|spell:576|dot:156|pet:215,magico:5197|fogo:542,weapon:3096|spell:576|dot:156|pet:215,weapon:1696,magico:3501|fogo:542,magico:1696,raio_cosmico:5|acender:3
L40_M0043,battle_lab:draxos_mobile_battle_lab_v1:L40_M0043:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:summoner:L40:fixed:0,40,L40_starter_wand_r1,L40_summoner_fixed,starter_wand,summoner,2860,6000,18.7,summoner,combatant_defeated,102,false,0,0,4,0,51.88,,weapon:4825|spell:510|pet:195|summon:500,magico:5335|fogo:465|morte:230,weapon:1971,weapon:2854|spell:510|pet:195|summon:500,magico:1971,magico:3364|fogo:465|morte:230,raio_cosmico:5|invocar_demonio:2|animar_morto:2
L40_M0044,battle_lab:draxos_mobile_battle_lab_v1:L40_M0044:battle_lab_alpha_20260521:summoner:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_summoner_fixed,L40_starter_wand_r1,summoner,starter_wand,6000,2860,18.7,summoner,combatant_defeated,101,false,0,0,4,53.63,0,,weapon:4752|spell:510|pet:195|summon:500,magico:5262|fogo:465|morte:230,weapon:2854|spell:510|pet:195|summon:500,weapon:1898,magico:3364|fogo:465|morte:230,magico:1898,raio_cosmico:5|invocar_demonio:2|animar_morto:2
L40_M0045,battle_lab:draxos_mobile_battle_lab_v1:L40_M0045:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:summoner:L40:random:1,40,L40_starter_wand_r1,L40_summoner_r1,starter_wand,summoner,2860,5895,18.2,summoner,combatant_defeated,84,false,0,0,0,0,53.63,,weapon:4518|spell:1175|pet:231,magico:5087|gelo:231|choque:291|morte:315,weapon:1898,weapon:2620|spell:1175|pet:231,magico:1898,magico:3189|gelo:231|choque:291|morte:315,raio_cosmico:5|odio:2|raio:3
L40_M0046,battle_lab:draxos_mobile_battle_lab_v1:L40_M0046:battle_lab_alpha_20260521:summoner:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_summoner_r1,L40_starter_wand_r1,summoner,starter_wand,5895,2860,18.2,summoner,combatant_defeated,84,false,0,0,0,53.63,0,,weapon:4518|spell:1175|pet:231,magico:5087|gelo:231|choque:291|morte:315,weapon:2620|spell:1175|pet:231,weapon:1898,magico:3189|gelo:231|choque:291|morte:315,magico:1898,raio_cosmico:5|odio:2|raio:3
L40_M0047,battle_lab:draxos_mobile_battle_lab_v1:L40_M0047:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:defensive_caster:L40:fixed:0,40,L40_starter_wand_r1,L40_defensive_caster_fixed,starter_wand,defensive_caster,2860,5540,23.7,defensive_caster,combatant_defeated,119,false,240,0,0,0,67.85,,weapon:4694|spell:264|dot:270|pet:230,magico:4694|gelo:404|veneno:360,weapon:1358,weapon:3336|spell:264|dot:270|pet:230,magico:1358,magico:3336|gelo:404|veneno:360,fortificar:2|envenenar:3|congelar:3
L40_M0048,battle_lab:draxos_mobile_battle_lab_v1:L40_M0048:battle_lab_alpha_20260521:defensive_caster:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_defensive_caster_fixed,L40_starter_wand_r1,defensive_caster,starter_wand,5540,2860,23.7,defensive_caster,combatant_defeated,119,false,240,0,0,67.85,0,,weapon:4694|spell:264|dot:270|pet:230,magico:4694|gelo:404|veneno:360,weapon:3336|spell:264|dot:270|pet:230,weapon:1358,magico:3336|gelo:404|veneno:360,magico:1358,fortificar:2|envenenar:3|congelar:3
L40_M0049,battle_lab:draxos_mobile_battle_lab_v1:L40_M0049:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:defensive_caster:L40:random:1,40,L40_starter_wand_r1,L40_defensive_caster_r1,starter_wand,defensive_caster,2860,5700,25.7,defensive_caster,combatant_defeated,125,false,264,0,3,0,57.71,,weapon:4990|spell:256|pet:276|summon:308,magico:5266|gelo:256|morte:308,weapon:1766,weapon:3224|spell:256|pet:276|summon:308,magico:1766,magico:3500|gelo:256|morte:308,animar_morto:3|congelar:4|fortificar:3
L40_M0050,battle_lab:draxos_mobile_battle_lab_v1:L40_M0050:battle_lab_alpha_20260521:defensive_caster:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_defensive_caster_r1,L40_starter_wand_r1,defensive_caster,starter_wand,5700,2860,25.7,defensive_caster,combatant_defeated,125,false,264,0,3,57.71,0,,weapon:4990|spell:256|pet:276|summon:308,magico:5266|gelo:256|morte:308,weapon:3224|spell:256|pet:276|summon:308,weapon:1766,magico:3500|gelo:256|morte:308,magico:1766,animar_morto:3|congelar:4|fortificar:3
L40_M0051,battle_lab:draxos_mobile_battle_lab_v1:L40_M0051:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:dot_pressure:L40:fixed:0,40,L40_starter_wand_r1,L40_dot_pressure_fixed,starter_wand,dot_pressure,2860,6030,18.7,dot_pressure,combatant_defeated,132,false,0,0,0,0,53.63,,weapon:4442|spell:639|dot:644|pet:195,magico:4442|fogo:628|veneno:346|sangramento:504,weapon:1898,weapon:2544|spell:639|dot:644|pet:195,magico:1898,magico:2544|fogo:628|veneno:346|sangramento:504,envenenar:3|acender:3|dilacerar:3
L40_M0052,battle_lab:draxos_mobile_battle_lab_v1:L40_M0052:battle_lab_alpha_20260521:dot_pressure:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_dot_pressure_fixed,L40_starter_wand_r1,dot_pressure,starter_wand,6030,2860,18.7,dot_pressure,combatant_defeated,132,false,0,0,0,53.63,0,,weapon:4442|spell:639|dot:644|pet:195,magico:4442|fogo:628|veneno:346|sangramento:504,weapon:2544|spell:639|dot:644|pet:195,weapon:1898,magico:2544|fogo:628|veneno:346|sangramento:504,magico:1898,envenenar:3|acender:3|dilacerar:3
L40_M0053,battle_lab:draxos_mobile_battle_lab_v1:L40_M0053:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:dot_pressure:L40:random:1,40,L40_starter_wand_r1,L40_dot_pressure_r1,starter_wand,dot_pressure,2860,5795,20.7,dot_pressure,combatant_defeated,118,false,0,0,4,0,46.43,,weapon:4970|spell:285|dot:255|pet:210|summon:500,magico:5180|fogo:270|morte:230|sangramento:540,weapon:2190,weapon:2780|spell:285|dot:255|pet:210|summon:500,magico:2190,magico:2990|fogo:270|morte:230|sangramento:540,dilacerar:3|invocar_demonio:2|animar_morto:2
L40_M0054,battle_lab:draxos_mobile_battle_lab_v1:L40_M0054:battle_lab_alpha_20260521:dot_pressure:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_dot_pressure_r1,L40_starter_wand_r1,dot_pressure,starter_wand,5795,2860,20.7,dot_pressure,combatant_defeated,118,false,0,0,4,46.43,0,,weapon:4970|spell:285|dot:255|pet:210|summon:500,magico:5180|fogo:270|morte:230|sangramento:540,weapon:2780|spell:285|dot:255|pet:210|summon:500,weapon:2190,magico:2990|fogo:270|morte:230|sangramento:540,magico:2190,dilacerar:3|invocar_demonio:2|animar_morto:2
L40_M0055,battle_lab:draxos_mobile_battle_lab_v1:L40_M0055:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:burst_caster:L40:fixed:0,40,L40_starter_wand_r1,L40_burst_caster_fixed,starter_wand,burst_caster,2860,6500,13.2,burst_caster,combatant_defeated,64,false,0,0,0,0,66.07,STOMP,weapon:4178|spell:1105|pet:137,magico:4574|fogo:137|choque:341|morte:368,weapon:1387,weapon:2791|spell:1105|pet:137,magico:1387,magico:3187|fogo:137|choque:341|morte:368,odio:2|raio:3|raio_cosmico:3
L40_M0056,battle_lab:draxos_mobile_battle_lab_v1:L40_M0056:battle_lab_alpha_20260521:burst_caster:L40:fixed:0:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_burst_caster_fixed,L40_starter_wand_r1,burst_caster,starter_wand,6500,2860,13.2,burst_caster,combatant_defeated,64,false,0,0,0,66.07,0,STOMP,weapon:4178|spell:1105|pet:137,magico:4574|fogo:137|choque:341|morte:368,weapon:2791|spell:1105|pet:137,weapon:1387,magico:3187|fogo:137|choque:341|morte:368,magico:1387,odio:2|raio:3|raio_cosmico:3
L40_M0057,battle_lab:draxos_mobile_battle_lab_v1:L40_M0057:battle_lab_alpha_20260521:starter_wand:L40:random:1:battle_lab_alpha_20260521:burst_caster:L40:random:1,40,L40_starter_wand_r1,L40_burst_caster_r1,starter_wand,burst_caster,2860,6265,16.7,burst_caster,combatant_defeated,124,false,0,179,2,0,61.66,,weapon:4584|spell:570|dot:206|pet:158|summon:247,magico:4584|fogo:625|choque:309|morte:247,weapon:1752,weapon:2832|spell:570|dot:206|pet:158|summon:247,magico:1752,magico:2832|fogo:625|choque:309|morte:247,animar_morto:2|raio:3|acender:3
L40_M0058,battle_lab:draxos_mobile_battle_lab_v1:L40_M0058:battle_lab_alpha_20260521:burst_caster:L40:random:1:battle_lab_alpha_20260521:starter_wand:L40:random:1,40,L40_burst_caster_r1,L40_starter_wand_r1,burst_caster,starter_wand,6265,2860,16.7,burst_caster,combatant_defeated,123,false,0,174,2,61.54,0,,weapon:4584|spell:570|dot:206|pet:158|summon:247,magico:4584|fogo:625|choque:309|morte:247,weapon:2832|spell:570|dot:206|pet:158|summon:247,weapon:1752,magico:2832|fogo:625|choque:309|morte:247,magico:1752,animar_morto:2|raio:3|acender:3
L40_M0059,battle_lab:draxos_mobile_battle_lab_v1:L40_M0059:battle_lab_alpha_20260521:cosmic_apprentice:L40:fixed:0:battle_lab_alpha_20260521:cosmic_apprentice:L40:random:1,40,L40_cosmic_apprentice_fixed,L40_cosmic_apprentice_r1,cosmic_apprentice,cosmic_apprentice,4450,4990,19.7,cosmic_apprentice,combatant_defeated,114,false,33,0,2,0,3.38,,weapon:6803|spell:822|pet:434|summon:220,magico:7727|choque:332|morte:220,weapon:3207|spell:490|pet:190,weapon:3596|spell:332|pet:244|summon:220,magico:3887,magico:3840|choque:332|morte:220,raio_cosmico:5|raio:4|animar_morto:2
L40_M0060,battle_lab:draxos_mobile_battle_lab_v1:L40_M0060:battle_lab_alpha_20260521:cosmic_apprentice:L40:random:1:battle_lab_alpha_20260521:cosmic_apprentice:L40:fixed:0,40,L40_cosmic_apprentice_r1,L40_cosmic_apprentice_fixed,cosmic_apprentice,cosmic_apprentice,4990,4450,19.7,cosmic_apprentice,combatant_defeated,113,false,33,0,2,11.55,0,,weapon:6479|spell:822|pet:434|summon:220,magico:7403|choque:332|morte:220,weapon:3596|spell:332|pet:244|summon:220,weapon:2883|spell:490|pet:190,magico:3840|choque:332|morte:220,magico:3563,raio:4|raio_cosmico:5|animar_morto:2
L40_M0061,battle_lab:draxos_mobile_battle_lab_v1:L40_M0061:battle_lab_alpha_20260521:cosmic_apprentice:L40:fixed:0:battle_lab_alpha_20260521:elemental_mixer:L40:fixed:0,40,L40_cosmic_apprentice_fixed,L40_elemental_mixer_fixed,cosmic_apprentice,elemental_mixer,4450,5740,16.7,elemental_mixer,combatant_defeated,114,false,0,0,0,0,33.08,,weapon:5127|spell:1147|dot:154|pet:316,magico:6243|fogo:367|gelo:134,weapon:2160|spell:392|pet:152,weapon:2967|spell:755|dot:154|pet:164,magico:2704,magico:3539|fogo:367|gelo:134,raio_cosmico:8|acender:3|congelar:2
